Route CouplingHop CouplingFFTT
10|1(1) 4.72389791183 1.63053658615
10|1(2) 1.13225058005 0.714027061565
10|1(3) 1.61948955916 1.30598460294
10|1(4) 3.09976798144 1.19283613806
10|1(5) 0.534305601591 0.570715838266
10|1(6) 2.70417633411 1.02434248673
10|1(7) 0.974477958237 1.03060817354
10|1(8) 0.45939675174 0.498542443532
10|11(1) 2.40719257541 2.48452207436
10|11(2) 1.88979118329 2.19313466841
10|11(3) 1.99020366074 2.34943095153
10|11(4) 1.78463218234 2.12419135913
10|11(5) 1.78561484919 2.30377859761
10|11(6) 1.75818509925 2.01403557927
10|11(7) 1.74532550839 1.97771025012
10|11(8) 1.69786027327 1.95533200549
10|12(1) 3.23500165728 3.37200309327
10|12(2) 2.5150812065 2.7611458684
10|12(3) 2.26037638567 2.63227721157
10|12(4) 2.05188778739 2.55495151885
10|12(5) 2.30265532354 2.48824429351
10|12(6) 2.06589327146 2.15858386302
10|12(7) 1.81995359629 2.15713694038
10|12(8) 1.67475216199 2.08253034511
10|13(1) 1.48027842227 1.13294169917
10|13(2) 1.24759695061 1.12591953093
10|13(3) 1.77819025522 1.8739397873
10|13(4) 1.45707656613 1.84760240866
10|13(5) 1.05535299967 1.00197242946
10|13(6) 1.23279195669 1.6669115501
10|13(7) 0.870069605568 0.916866827039
10|13(8) 0.756896107244 0.916188481629
10|14(1) 9.23148313404 8.12931637328
10|14(2) 9.2860457408 8.10894214678
10|14(3) 9.11600928074 8.10894214678
10|14(4) 8.87751020082 8.0583492713
10|14(5) 8.74692790238 8.05225623922
10|14(6) 8.83302664213 8.03243123404
10|14(7) 8.66885350828 8.03243123404
10|14(8) 8.87060503302 7.96453676095
10|15(1) 3.75829718551 3.26121586799
10|15(2) 4.00445475638 3.25503346818
10|15(3) 3.72467130704 3.26336803389
10|15(4) 3.96394788506 3.25722618686
10|15(5) 3.67749419954 3.22791848641
10|15(6) 3.66241299304 3.23528644972
10|15(7) 3.92039978583 3.22189999323
10|15(8) 3.34792696459 3.20140785514
10|16(1) 8.93008089296 7.47839230557
10|16(2) 8.98471057172 7.46361774069
10|16(3) 8.86263311321 7.46361774069
10|16(4) 8.69605568445 7.42850646236
10|16(5) 8.59372328734 7.42655643823
10|16(6) 8.66380510441 7.41208912054
10|16(7) 8.54477958237 7.41208912054
10|16(8) 8.39001754287 7.3778463383
10|17(1) 6.76708905943 6.39650398938
10|17(2) 6.32548889625 6.31288094893
10|17(3) 6.00861783228 6.31486703455
10|17(4) 5.64702242846 6.23513968144
10|17(5) 5.96420285051 6.02483509055
10|17(6) 5.60556844548 5.95243220896
10|17(7) 5.3098221191 5.95918050592
10|17(8) 5.68909512761 3.6104518657
10|18(1) 8.06774941995 7.17351226989
10|18(2) 6.98418055263 7.04668345853
10|18(3) 6.92765239401 6.67102546233
10|18(4) 6.02938901779 6.57100404055
10|18(5) 6.66635730858 3.78860526483
10|18(6) 5.71018772411 3.78808135779
10|18(7) 7.61020881671 5.87997364792
10|18(8) 6.81722093323 3.59041399056
10|19(1) 7.93271461717 7.21249874962
10|19(2) 6.55426656355 6.70446418645
10|19(3) 6.18097447796 3.80673256275
10|19(4) 7.36078886311 5.9064203058
10|19(5) 6.30560159098 3.60647848269
10|19(6) 4.83155452436 5.76774779926
10|19(7) 6.04588811549 5.56538871966
10|19(8) 3.98565703438 5.44829025582
10|2(1) 8.86568703274 8.01833963678
10|2(2) 8.96674400619 8.01833963678
10|2(3) 8.43944315545 7.9934121563
10|2(4) 8.70224284609 8.01833963678
10|2(5) 8.53039443155 7.9934121563
