Route CouplingHop CouplingFFTT
10|1(1) 2.60478332939 2.56208196333
10|1(2) 5.90575420317 5.50829705459
10|1(3) 5.82185988295 5.57858385542
10|1(4) 5.89628226379 4.78303972494
10|1(5) 7.28023785092 6.81491111236
10|1(6) 7.08915462941 6.73751218718
10|1(7) 6.90859578499 6.55362956515
10|1(8) 6.43795879706 6.23011664899
10|11(1) 4.33341226616 4.22771928406
10|11(2) 5.56002841582 4.91659737099
10|11(3) 5.55461587903 5.18005468148
10|11(4) 5.63580393085 4.4582262224
10|11(5) 7.05133264925 6.36788986881
10|11(6) 6.87307601231 6.34406945087
10|11(7) 6.67475728155 6.15488124368
10|11(8) 6.26331991475 5.90287356182
10|12(1) 5.13852711343 5.01319718383
10|12(2) 5.45228510538 4.69786418654
10|12(3) 5.37532559792 5.41850649803
10|12(4) 6.61682622374 6.30984244529
10|12(5) 5.57660430973 4.27243278715
10|12(6) 5.79268292683 5.65710090147
10|12(7) 7.18387402321 6.43326614417
10|12(8) 6.99908663442 6.40480173924
10|13(1) 6.01468150604 5.49924247475
10|13(2) 4.6886099929 4.33047163139
10|13(3) 5.85365853659 5.60317836188
10|13(4) 6.66982397979 6.46734411624
10|13(5) 6.4290788539 6.22882970071
10|13(6) 5.14326308312 4.04385341758
10|13(7) 7.10395453469 6.36887650303
10|13(8) 6.01205041177 5.76489053833
10|14(1) 3.69405635804 3.53083454552
10|14(2) 6.17452048307 5.78182966296
10|14(3) 5.98705501618 5.74013769921
10|14(4) 6.07388112716 4.79173744882
10|14(5) 7.58643144684 7.17070310079
10|14(6) 7.41179256453 7.07001598968
10|14(7) 7.20543959947 6.85558609168
10|14(8) 6.66756875613 6.47049991372
10|15(1) 5.68316362775 4.64644831151
10|15(2) 6.6737706212 6.11809961967
10|15(3) 6.68955718683 5.77647828478
10|15(4) 7.18091404215 6.71783163274
10|15(5) 7.40587260242 7.04943977567
10|15(6) 6.99908663442 6.71616607577
10|15(7) 7.20543959947 6.94553882381
10|15(8) 5.49372484016 4.58941957876
10|16(1) 5.58844423396 4.38344262266
10|16(2) 6.81506038361 6.18259315868
10|16(3) 5.39900544637 4.44531115785
10|16(4) 7.32045600622 7.03214560799
10|16(5) 6.83163627753 6.69825083749
10|16(6) 7.07238140343 6.92842558815
10|16(7) 6.47136429755 5.97359243103
10|16(8) 4.60336253848 4.03178534411
10|17(1) 6.15084063462 5.80771347998
10|17(2) 5.15628699976 4.85552970892
10|17(3) 6.41250295998 6.19359591654
10|17(4) 6.70139711106 6.4861735996
10|17(5) 4.80108927303 3.53376199931
10|17(6) 7.2026205699 6.36580925882
10|17(7) 6.08572105139 4.75199364739
10|17(8) 5.97126845055 5.75609069725
10|18(1) 6.70139711106 6.2783598185
10|18(2) 5.81340279422 5.82109264191
10|18(3) 6.17452048307 6.16042242897
10|18(4) 6.88136395927 6.06835582919
10|18(5) 5.90575420317 5.35164574947
10|18(6) 7.38811271608 7.01365783633
10|18(7) 6.91789858259 6.06646389837
10|18(8) 5.62159602179 4.1283358428
10|19(1) 5.52529797143 5.51757028196
10|19(2) 5.04380771963 5.05722078064
10|19(3) 5.62159602179 5.08663297746
10|19(4) 6.95398216118 6.66246583479
10|19(5) 5.71022631169 5.51270557472
10|19(6) 7.10395453469 6.43559939187
10|19(7) 6.29094640461 5.83385357243
10|19(8) 7.49171205304 7.18621894326
10|2(1) 4.61757044755 4.5049467781
10|2(2) 5.63580393085 5.62280322975
10|2(3) 5.45031178467 4.89506867156
10|2(4) 6.81303068232 6.4996001534
10|2(5) 5.67921698634 5.24796641302
10|2(6) 5.84300260478 5.72039609387
10|2(7) 6.94157843104 6.33312979438
10|2(8) 6.24471431954 5.84011939557
10|20(1) 4.79122266951 4.63328716112
10|20(2) 5.53634856737 5.53705392456
10|20(3) 5.40577111735 4.90346130077
10|20(4) 5.76096884409 5.58910429942
10|20(5) 5.96732180914 5.81847704746
10|20(6) 6.60371773621 6.35529591147
10|20(7) 5.60197557593 5.22187728335
10|20(8) 6.02520588313 5.26629275812
10|21(1) 5.88444233957 5.80156287
10|21(2) 5.52332465072 5.44379124669
10|21(3) 5.49372484016 5.26109225494
10|21(4) 5.84497592549 5.33997741835
10|21(5) 6.95510977301 6.68164965621
10|21(6) 6.37283921383 6.04493909017
10|21(7) 5.80156287 5.52858683927
10|21(8) 6.20116031257 5.93347075062
10|22(1) 5.99573762728 5.91290854036
10|22(2) 5.7068434762 5.63278097148
10|22(3) 6.3563478908 5.97691364649
10|22(4) 6.58694451022 6.18852624709
10|22(5) 6.16014343222 5.84518364346
10|22(6) 7.47944927438 6.29957680333
10|22(7) 6.14255268766 6.10197192777
10|22(8) 5.85365853659 5.8438151486
10|23(1) 6.10940089983 5.25332290047
10|23(2) 6.95792880259 6.49880285211
10|23(3) 6.40934564685 5.37181747222
10|23(4) 7.25787354961 6.91640175273
10|23(5) 6.65877338385 6.51447745628
10|23(6) 6.94766753493 6.79460502517
10|23(7) 6.97075538717 6.44130071116
10|23(8) 6.59483779304 6.01176442326
10|24(1) 6.78664456547 5.64157950365
10|24(2) 7.32045600622 6.72427763973
10|24(3) 6.85024187274 5.69715172388
10|24(4) 7.57755150367 7.09724364647
