Route CouplingHop CouplingFFTT
10|1(1) 1.65764120911 1.25595546352
10|1(2) 1.06880292203 1.23904260603
10|1(3) 1.46864959034 1.21532542974
10|1(4) 1.26806140332 0.98199453994
10|1(5) 0.931666630308 1.20015449028
10|1(6) 1.1868987107 0.961796330627
10|1(7) 0.777176639979 0.973240230596
10|1(8) 3.12662642229 2.85960750407
10|11(1) 1.54058225528 1.23375908454
10|11(2) 1.06254242791 1.21896798266
10|11(3) 1.39182791946 1.19759777338
10|11(4) 3.16221866045 2.21398341864
10|11(5) 3.13477032313 2.20761834904
10|11(6) 1.22893896755 0.985436891906
10|11(7) 2.44011936515 1.42550846954
10|11(8) 2.59925758461 1.42550846954
10|12(1) 3.67171387482 2.40124732317
10|12(2) 3.56901328563 2.39248897438
10|12(3) 2.68912207218 1.40068435042
10|12(4) 2.89069715017 1.40068435042
10|12(5) 2.93901325447 2.346660238
10|12(6) 2.93431902965 2.3383681525
10|12(7) 3.33885992277 2.30750998807
10|12(8) 3.28418486442 2.29945116394
10|13(1) 1.71390380165 1.26011196253
10|13(2) 1.02223725067 1.24302666579
10|13(3) 1.48872503036 1.21919178845
10|13(4) 1.25573285764 0.985097208264
10|13(5) 0.867585042632 1.20386822255
10|13(6) 1.16385610506 0.964767894955
10|13(7) 0.695602309948 0.976231747637
10|13(8) 3.42303133431 2.86837930623
10|14(1) 1.40164488754 1.19922665269
10|14(2) 1.08213529964 1.18962724176
10|14(3) 1.30604943389 1.17502338456
10|14(4) 1.33747100358 1.1734361685
10|14(5) 2.61975515438 1.88264214411
10|14(6) 2.64229149851 1.87888312494
10|14(7) 1.19657933201 1.02791555956
10|14(8) 2.11435677044 1.3365883798
10|15(1) 6.16935088025 5.01807313822
10|15(2) 6.25538569777 5.01807313822
10|15(3) 6.1120571617 5.00947563989
10|15(4) 6.12933310063 5.01807313822
10|15(5) 6.1930311076 5.00947563989
10|15(6) 5.99643509316 5.00947563989
10|15(7) 6.07439336912 5.00947563989
10|15(8) 6.07740903905 5.00947563989
10|16(1) 3.24335657894 2.53778740827
10|16(2) 3.45524553328 2.53104991964
10|16(3) 2.51011390107 1.80852659243
10|16(4) 2.72601703215 2.49461533444
10|16(5) 2.97708646931 2.48814421822
10|16(6) 3.02064089301 2.46454041955
10|16(7) 3.24365091485 2.45820212446
10|16(8) 2.79260018761 2.26764504947
10|17(1) 5.97504308558 4.73263936189
10|17(2) 6.0668135576 4.73263936189
10|17(3) 5.92631274679 4.72410182849
10|17(4) 5.93235745399 4.73263936189
10|17(5) 6.0123475643 4.72410182849
10|17(6) 5.80346429896 4.72410182849
10|17(7) 5.88629496717 4.72410182849
10|17(8) 5.88949911647 4.72410182849
10|18(1) 2.3159017581 1.74512495732
10|18(2) 2.2860371119 1.74512495732
10|18(3) 2.21368994379 1.72781443938
10|18(4) 2.18482078579 1.72781443938
10|18(5) 2.25601198397 1.72649282733
10|18(6) 2.20576365104 1.7092710101
10|18(7) 2.17689449304 1.7092710101
10|18(8) 2.08492697794 1.56625906631
10|19(1) 2.23186482281 1.66887575356
10|19(2) 2.20392692798 1.66887575356
10|19(3) 2.09537729881 1.65431755835
10|19(4) 2.07131966714 1.65431755835
10|19(5) 2.17834431379 1.65451275913
10|19(6) 2.01846297529 1.64111179447
10|19(7) 1.99505554989 1.64111179447
10|19(8) 2.00590433143 1.58236402846
10|2(1) 5.2889193811 3.94490305744
10|2(2) 5.34510538437 3.94490305744
10|2(3) 5.28525029419 3.94024647306
10|2(4) 5.23340119878 3.94490305744
10|2(5) 5.26278532094 3.94490305744
10|2(6) 5.33923292478 3.94024647306
10|2(7) 5.28958720206 3.94490305744
10|2(8) 5.20816891516 3.94024647306
10|20(1) 2.29001990057 1.74356938229
10|20(2) 2.26596226891 1.74356938229
10|20(3) 2.16308511391 1.72971610254
10|20(4) 2.14196133977 1.72971610254
10|20(5) 2.24216013391 1.72937974655
10|20(6) 2.09371516664 1.71676599791
10|20(7) 2.07309433951 1.71676599791
10|20(8) 2.08265159944 1.66266826182
10|21(1) 2.0463469971 1.62389936597
10|21(2) 2.0246951286 1.62389936597
10|21(3) 1.95777006964 1.61193659994
10|21(4) 1.93852396431 1.61193659994
10|21(5) 2.00909971752 1.61236528442
10|21(6) 1.89889566223 1.60124104369
10|21(7) 1.88006795049 1.60124104369
10|21(8) 1.88879414434 1.55185791774
10|22(1) 5.18506901063 4.42953630866
10|22(2) 5.25947750145 4.42953630866
10|22(3) 5.18559663393 4.42234744798
10|22(4) 5.15045903907 4.42953630866
10|22(5) 5.25618930471 4.42234744798
10|22(6) 5.0847979075 4.42234744798
10|22(7) 5.1527615327 4.42234744798
10|22(8) 5.15539057828 4.42234744798
10|24(1) 4.02216938027 2.80063108499
10|24(2) 3.82322109075 2.77932708895
10|24(3) 3.45603203891 2.79029053718
10|24(4) 3.75697090848 2.76595611649
10|24(5) 3.29533803093 2.76933202148
10|24(6) 3.58122995702 2.74516517322
10|24(7) 3.7584635469 2.74397338245
10|24(8) 3.23240035777 2.75619165999
10|25(1) 5.40256436982 4.38215972273
10|25(2) 5.4833596749 4.37298882684
10|25(3) 5.25139114114 4.38215972273
10|25(4) 5.34426715393 4.37298882684
10|25(5) 5.34261218613 4.37298882684
10|25(6) 5.20351966516 4.37298882684
10|25(7) 5.17550557386 4.34991702514
10|25(8) 5.03944966804 4.34991702514
10|26(1) 3.29413817928 2.28044347335
10|26(2) 3.17205872728 2.26839074231
10|26(3) 3.12170858876 2.26136029973
10|26(4) 2.89299504788 2.27798589667
10|26(5) 2.56843244835 2.19319288074
10|26(6) 2.7910395414 2.26605099909
10|26(7) 3.01095640763 2.24950379266
10|26(8) 3.12284299396 2.24939748786
10|27(1) 3.47606035112 2.53913563371
10|27(2) 3.34131416479 2.52377817868
10|27(3) 3.28886610383 2.5144396393
10|27(4) 3.05062283209 2.53364889045
10|27(5) 2.93828399398 2.51847760479
10|27(6) 3.16699753485 2.49937292475
10|27(7) 3.29004777591 2.49883691804
10|27(8) 2.88793385545 2.50925863395
10|28(1) 4.86761636743 3.7087869164
10|28(2) 4.97427136281 3.70273340129
10|28(3) 4.73156046162 3.7087869164
10|28(4) 4.84821876568 3.70273340129
10|28(5) 4.84671895111 3.70273340129
10|28(6) 4.72066635398 3.70273340129
10|28(7) 4.70983091677 3.68887516253
10|28(8) 4.58614372967 3.68887516253
10|29(1) 4.65049834308 3.79485646496
10|29(2) 4.76708003705 3.7876487603
10|29(3) 4.64484721558 3.7876487603
10|29(4) 4.51651111371 3.77092510234
10|29(5) 4.29471901656 3.77074780438
10|29(6) 4.42880003285 3.76368206824
10|29(7) 4.31016229437 3.76368206824
10|29(8) 4.47340147036 3.74549208661
10|3(1) 3.90659392601 3.10116139161
10|3(2) 4.03671599272 3.09675528968
