Route CouplingHop CouplingFFTT
10|1(1) 2.58735662843 2.2827082577
10|1(2) 2.61284490679 2.26915349226
10|1(3) 2.53993657568 2.22627274337
10|1(4) 3.42846981417 2.90206771446
10|1(5) 2.56679558994 2.21755327438
10|1(6) 3.12036426088 2.61993000944
10|1(7) 3.13214837088 2.54074479566
10|1(8) 2.80430336979 2.5265229913
10|11(1) 3.27845001091 2.50265067572
10|11(2) 2.82816158383 2.48263093342
10|11(3) 3.44748937881 2.89019441401
10|11(4) 3.88426812807 2.97949444986
10|11(5) 3.26502526278 2.48247776067
10|11(6) 2.02063545448 1.80626086263
10|11(7) 2.78652085 2.46590166497
10|11(8) 2.74028629857 2.39479973555
10|12(1) 2.00453454254 1.83657501259
10|12(2) 2.05049388832 1.85228123787
10|12(3) 1.93914144301 1.76877346494
10|12(4) 1.89934247016 1.73604443645
10|12(5) 1.90315301011 1.74285980331
10|12(6) 1.88155995038 1.73657545034
10|12(7) 2.75783687244 2.00216342021
10|12(8) 2.49585074538 1.88499884383
10|13(1) 3.70518558035 3.06020918512
10|13(2) 3.55169787018 2.95583439144
10|13(3) 3.582216519 2.97722526193
10|13(4) 3.53319443744 2.94279776429
10|13(5) 3.582216519 2.97345434028
10|13(6) 3.55289939179 2.95019148285
10|13(7) 3.71125993959 3.04955826351
10|13(8) 3.68530707288 3.02575035815
10|14(1) 5.87946259353 3.79182633637
10|14(2) 5.24180185423 3.53595829513
10|14(3) 5.86423046146 3.79435895232
10|14(4) 5.53848175939 3.56721678118
10|14(5) 5.2353354834 3.48532972993
10|14(6) 5.25628090196 3.55346106523
10|14(7) 5.06337921997 3.41400437255
10|14(8) 4.13322340503 3.00952470012
10|15(1) 5.66595536588 3.38333453697
10|15(2) 4.93064817285 3.11872460007
10|15(3) 5.31652885214 3.17574239357
10|15(4) 4.96513355943 3.08005954565
10|15(5) 4.75004974872 3.01439264834
10|15(6) 5.43086622041 3.48464337971
10|15(7) 3.71121187872 2.57991712116
10|15(8) 4.67961046922 3.08911310357
10|16(1) 5.97403752112 3.8137916946
10|16(2) 5.66039832844 3.11130987818
10|16(3) 5.35176530167 3.58108711452
10|16(4) 5.6315017338 3.60752306589
10|16(5) 5.34558007739 3.53307037619
10|16(6) 5.31208322219 2.95799558313
10|16(7) 5.17619513352 3.46752050384
10|16(8) 4.29138591547 3.09909451542
10|17(1) 5.88156841824 3.16331889104
10|17(2) 5.97810209707 3.11469457401
10|17(3) 5.39088201298 2.96161547466
10|17(4) 5.52048447487 2.92608804646
10|17(5) 5.52774857609 3.30326782577
10|17(6) 5.12136569752 2.83571294062
10|17(7) 5.63612284913 3.25565150277
10|17(8) 3.86658664533 2.40715855345
10|18(1) 4.87735000939 2.4297460161
10|18(2) 5.86823152841 2.55529942369
10|18(3) 4.80636106136 2.73762888753
10|18(4) 5.49646572419 2.82681422379
10|18(5) 4.68391571086 2.68692013097
10|18(6) 3.99055909859 1.8694012464
10|18(7) 5.34783131711 2.7716535049
10|18(8) 3.79593288369 2.09948549838
10|19(1) 3.01413710323 2.55967868511
10|19(2) 3.70765537477 2.8601748912
10|19(3) 3.65088810007 2.79667902548
10|19(4) 3.90381879612 2.22472566358
10|19(5) 3.99374473716 2.29764504539
10|19(6) 3.84886950246 2.21665707954
